Datum,Umsatz,Brot,Broetchen,Croissant,Konditorei,Kuchen,Saisonbrot
2013-09-10,272.085784886284,0,0,0,0,1,0
2013-09-11,266.283742487977,0,0,0,0,1,0
2013-09-12,291.297115676725,0,0,0,0,1,0
2013-09-13,306.313400312796,0,0,0,0,1,0
2013-09-14,383.083373412478,0,0,0,0,1,0
2013-09-15,368.235519264474,0,0,0,0,1,0
2013-09-16,230.653426038182,0,0,0,0,1,0
2013-09-17,320.526447004404,0,0,0,0,1,0
2013-09-18,273.5407716877,0,0,0,0,1,0
2013-09-19,300.262376130314,0,0,0,0,1,0
2013-09-20,377.403500794794,0,0,0,0,1,0
2013-09-21,320.960054511642,0,0,0,0,1,0
2013-09-22,359.99538027315,0,0,0,0,1,0
2013-09-23,293.881781699553,0,0,0,0,1,0
2013-09-24,261.601833826599,0,0,0,0,1,0
2013-09-25,298.284260355615,0,0,0,0,1,0
2013-09-26,287.793533580575,0,0,0,0,1,0
2013-09-27,283.206061885802,0,0,0,0,1,0
2013-09-28,290.84887886944,0,0,0,0,1,0
2013-09-29,304.830463976939,0,0,0,0,1,0
2013-09-30,331.154356903853,0,0,0,0,1,0
2013-10-01,351.590991371398,0,0,0,0,1,0
2013-10-02,322.880300414914,0,0,0,0,1,0
2013-10-03,440.898116086485,0,0,0,0,1,0
2013-10-04,280.756383513395,0,0,0,0,1,0
2013-10-05,326.993164913838,0,0,0,0,1,0
2013-10-06,340.701203063945,0,0,0,0,1,0
2013-10-07,318.481660598268,0,0,0,0,1,0
2013-10-08,245.656923063522,0,0,0,0,1,0
2013-10-09,260.831242292014,0,0,0,0,1,0
2013-10-10,266.156733546376,0,0,0,0,1,0
2013-10-11,229.072309397699,0,0,0,0,1,0
2013-10-12,273.221595297806,0,0,0,0,1,0
2013-10-13,248.357762950889,0,0,0,0,1,0
2013-10-14,270.419718876308,0,0,0,0,1,0
2013-10-15,219.941750803178,0,0,0,0,1,0
2013-10-16,288.91825808676,0,0,0,0,1,0
2013-10-17,244.428871611246,0,0,0,0,1,0
2013-10-18,295.076856315502,0,0,0,0,1,0
2013-10-19,281.559213676245,0,0,0,0,1,0
2013-10-20,229.516910132085,0,0,0,0,1,0
2013-10-21,187.562777604076,0,0,0,0,1,0
2013-10-22,255.793613767243,0,0,0,0,1,0
2013-10-23,271.192325022255,0,0,0,0,1,0
2013-10-24,246.175469323983,0,0,0,0,1,0
2013-10-25,262.479741759397,0,0,0,0,1,0
2013-10-26,260.812943526863,0,0,0,0,1,0
2013-10-27,292.452459619799,0,0,0,0,1,0
2013-10-28,196.841869220639,0,0,0,0,1,0
2013-10-29,194.050358871373,0,0,0,0,1,0
2013-10-30,295.266893345374,0,0,0,0,1,0
2013-10-31,242.152859667865,0,0,0,0,1,0
2013-11-01,273.370278323609,0,0,0,0,1,0
2013-11-02,225.660926756768,0,0,0,0,1,0
2013-11-03,250.834570281876,0,0,0,0,1,0
2013-11-04,243.480688862574,0,0,0,0,1,0
2013-11-05,189.316339883043,0,0,0,0,1,0
2013-11-06,193.037644420427,0,0,0,0,1,0
2013-11-07,225.684071441743,0,0,0,0,1,0
2013-11-08,208.931884105255,0,0,0,0,1,0
2013-11-09,221.231762690697,0,0,0,0,1,0
2013-11-10,338.893723228729,0,0,0,0,1,0
2013-11-11,242.681615020156,0,0,0,0,1,0
2013-11-12,196.457888917276,0,0,0,0,1,0
2013-11-13,243.067077049956,0,0,0,0,1,0
2013-11-14,209.051190249137,0,0,0,0,1,0
2013-11-15,210.424923048355,0,0,0,0,1,0
2013-11-16,261.755181235489,0,0,0,0,1,0
2013-11-17,434.514684349967,0,0,0,0,1,0
2013-11-18,211.412460843845,0,0,0,0,1,0
2013-11-19,175.243335348158,0,0,0,0,1,0
2013-11-20,189.093245051335,0,0,0,0,1,0
2013-11-21,188.007263743597,0,0,0,0,1,0
2013-11-22,182.217584291959,0,0,0,0,1,0
2013-11-23,208.761601079823,0,0,0,0,1,0
2013-11-24,369.426275393692,0,0,0,0,1,0
2013-11-25,243.044424030491,0,0,0,0,1,0
2013-11-26,246.470658207108,0,0,0,0,1,0
2013-11-27,199.971144378813,0,0,0,0,1,0
2013-11-28,218.574938092632,0,0,0,0,1,0
2013-11-29,198.643762741097,0,0,0,0,1,0
2013-11-30,184.670559295231,0,0,0,0,1,0
2013-12-01,251.171365445472,0,0,0,0,1,0
2013-12-02,200.880829213958,0,0,0,0,1,0
2013-12-03,187.803590029425,0,0,0,0,1,0
2013-12-04,214.941099341808,0,0,0,0,1,0
2013-12-05,190.110646923888,0,0,0,0,1,0
2013-12-06,211.036554280616,0,0,0,0,1,0
2013-12-07,194.816564885098,0,0,0,0,1,0
2013-12-08,211.40480292494,0,0,0,0,1,0
2013-12-09,170.524972886057,0,0,0,0,1,0
2013-12-10,149.431342843146,0,0,0,0,1,0
2013-12-11,155.814778301331,0,0,0,0,1,0
2013-12-12,180.75061797104,0,0,0,0,1,0
2013-12-13,181.364999270263,0,0,0,0,1,0
2013-12-14,197.802586637735,0,0,0,0,1,0
2013-12-15,217.492553439895,0,0,0,0,1,0
2013-12-16,157.392485896369,0,0,0,0,1,0
2013-12-17,174.571555755812,0,0,0,0,1,0
2013-12-18,183.895860880414,0,0,0,0,1,0
2013-12-19,175.651475866415,0,0,0,0,1,0
2013-12-20,187.406124646547,0,0,0,0,1,0
2013-12-21,191.007159526764,0,0,0,0,1,0
2013-12-22,236.081350951816,0,0,0,0,1,0
2013-12-23,221.057091994517,0,0,0,0,1,0
2013-12-24,251.566250844717,0,0,0,0,1,0
2013-12-27,270.571377693833,0,0,0,0,1,0
2013-12-29,292.517266268393,0,0,0,0,1,0
2013-12-30,454.376684162368,0,0,0,0,1,0
2013-12-31,1625.69060128682,0,0,0,0,1,0
2014-01-02,257.525894400416,0,0,0,0,1,0
2014-01-03,227.91315882647,0,0,0,0,1,0
2014-01-04,262.179156885669,0,0,0,0,1,0
2014-01-05,242.820622344855,0,0,0,0,1,0
2014-01-06,247.848021036211,0,0,0,0,1,0
2014-01-07,211.332603686944,0,0,0,0,1,0
2014-01-08,225.800497171104,0,0,0,0,1,0
2014-01-09,243.430253024245,0,0,0,0,1,0
2014-01-10,218.497124848402,0,0,0,0,1,0
2014-01-11,255.193769001422,0,0,0,0,1,0
2014-01-12,268.081222848751,0,0,0,0,1,0
2014-01-13,244.284690811498,0,0,0,0,1,0
2014-01-14,258.018070899922,0,0,0,0,1,0
2014-01-15,258.99138827716,0,0,0,0,1,0
2014-01-16,217.577430276885,0,0,0,0,1,0
2014-01-17,228.685872660367,0,0,0,0,1,0
2014-01-18,296.458168922809,0,0,0,0,1,0
2014-01-19,284.622738586554,0,0,0,0,1,0
2014-01-20,207.228759924773,0,0,0,0,1,0
2014-01-21,211.786064330115,0,0,0,0,1,0
2014-01-22,235.346514222246,0,0,0,0,1,0
2014-01-23,265.989245866942,0,0,0,0,1,0
2014-01-24,254.008786140808,0,0,0,0,1,0
2014-01-25,317.298683061094,0,0,0,0,1,0
2014-01-26,336.227703734553,0,0,0,0,1,0
2014-01-27,223.188610002863,0,0,0,0,1,0
2014-01-28,235.951227153213,0,0,0,0,1,0
2014-01-29,217.495225875601,0,0,0,0,1,0
2014-01-30,264.256585339608,0,0,0,0,1,0
2014-01-31,269.494364878668,0,0,0,0,1,0
2014-02-01,290.121392280101,0,0,0,0,1,0
2014-02-02,411.693460013424,0,0,0,0,1,0
2014-02-03,270.607601202372,0,0,0,0,1,0
2014-02-04,255.009175595281,0,0,0,0,1,0
2014-02-05,274.355368402748,0,0,0,0,1,0
2014-02-06,258.917425529588,0,0,0,0,1,0
2014-02-07,236.760781785701,0,0,0,0,1,0
2014-02-08,305.058089685015,0,0,0,0,1,0
2014-02-09,363.120781551495,0,0,0,0,1,0
2014-02-10,249.77351530581,0,0,0,0,1,0
2014-02-11,236.7220733882,0,0,0,0,1,0
2014-02-12,264.817044704002,0,0,0,0,1,0
2014-02-13,288.026236118619,0,0,0,0,1,0
2014-02-14,321.401903496864,0,0,0,0,1,0
2014-02-15,316.121966093225,0,0,0,0,1,0
2014-02-16,397.890970167717,0,0,0,0,1,0
2014-02-17,259.552787900081,0,0,0,0,1,0
2014-02-18,285.696716626729,0,0,0,0,1,0
2014-02-19,244.745193995473,0,0,0,0,1,0
2014-02-20,254.693822568293,0,0,0,0,1,0
2014-02-21,333.413645056526,0,0,0,0,1,0
2014-02-22,283.857426834567,0,0,0,0,1,0
2014-02-23,394.240086291001,0,0,0,0,1,0
2014-02-24,259.072372304433,0,0,0,0,1,0
2014-02-25,255.218562114268,0,0,0,0,1,0
2014-02-26,246.406277305466,0,0,0,0,1,0
2014-02-27,258.629543719353,0,0,0,0,1,0
2014-02-28,277.702428848911,0,0,0,0,1,0
2014-03-01,356.078419246933,0,0,0,0,1,0
2014-03-02,321.485150071242,0,0,0,0,1,0
2014-03-03,292.727936923252,0,0,0,0,1,0
2014-03-04,249.829686460274,0,0,0,0,1,0
2014-03-05,252.444455457162,0,0,0,0,1,0
2014-03-06,251.572908933497,0,0,0,0,1,0
2014-03-07,211.366012107748,0,0,0,0,1,0
2014-03-08,265.958911689045,0,0,0,0,1,0
2014-03-09,354.983557989906,0,0,0,0,1,0
2014-03-10,194.366328186192,0,0,0,0,1,0
2014-03-11,257.869223064409,0,0,0,0,1,0
2014-03-12,271.282405295851,0,0,0,0,1,0
2014-03-13,231.683186905879,0,0,0,0,1,0
2014-03-14,250.29296439151,0,0,0,0,1,0
2014-03-15,280.923615726204,0,0,0,0,1,0
2014-03-16,214.983984608509,0,0,0,0,1,0
2014-03-17,219.697175244681,0,0,0,0,1,0
2014-03-18,270.977176630639,0,0,0,0,1,0
2014-03-19,209.154606236614,0,0,0,0,1,0
2014-03-20,277.253330900992,0,0,0,0,1,0
2014-03-21,239.804246611309,0,0,0,0,1,0
2014-03-22,299.753027543412,0,0,0,0,1,0
2014-03-23,247.35726790541,0,0,0,0,1,0
2014-03-24,242.701095068185,0,0,0,0,1,0
2014-03-25,242.582823119935,0,0,0,0,1,0
2014-03-26,274.499442130787,0,0,0,0,1,0
2014-03-27,270.972684277455,0,0,0,0,1,0
2014-03-28,333.141969255609,0,0,0,0,1,0
2014-03-29,422.293448127181,0,0,0,0,1,0
2014-03-30,322.450782225319,0,0,0,0,1,0
2014-03-31,284.916561193775,0,0,0,0,1,0
2014-04-01,211.213532805788,0,0,0,0,1,0
2014-04-02,251.722288103618,0,0,0,0,1,0
2014-04-03,272.475241001337,0,0,0,0,1,0
2014-04-04,319.888737791246,0,0,0,0,1,0
2014-04-05,322.471971495165,0,0,0,0,1,0
2014-04-06,359.285503303671,0,0,0,0,1,0
2014-04-07,310.063462856119,0,0,0,0,1,0
2014-04-08,290.183609710366,0,0,0,0,1,0
2014-04-09,271.099007471483,0,0,0,0,1,0
2014-04-10,296.272579857626,0,0,0,0,1,0
2014-04-11,277.160414027556,0,0,0,0,1,0
2014-04-12,450.699337056635,0,0,0,0,1,0
2014-04-13,381.800588193029,0,0,0,0,1,0
2014-04-14,279.326942781212,0,0,0,0,1,0
2014-04-15,335.143030954254,0,0,0,0,1,0
2014-04-16,297.536491311772,0,0,0,0,1,0
2014-04-17,427.107033298615,0,0,0,0,1,0
2014-04-19,424.763063011418,0,0,0,0,1,0
2014-04-20,378.764958797144,0,0,0,0,1,0
2014-04-21,243.108241978467,0,0,0,0,1,0
2014-04-22,238.30390072268,0,0,0,0,1,0
2014-04-23,239.066295265338,0,0,0,0,1,0
2014-04-24,277.90742095382,0,0,0,0,1,0
2014-04-25,289.368785455912,0,0,0,0,1,0
2014-04-26,302.862050051497,0,0,0,0,1,0
2014-04-27,249.301047517779,0,0,0,0,1,0
2014-04-28,204.961291079966,0,0,0,0,1,0
2014-04-29,287.361243256404,0,0,0,0,1,0
2014-04-30,324.692536719349,0,0,0,0,1,0
2014-05-02,345.188442766659,0,0,0,0,1,0
2014-05-05,749.218709204354,0,0,0,0,1,0
2014-05-06,265.023592604083,0,0,0,0,1,0
2014-05-07,206.372294382589,0,0,0,0,1,0
2014-05-08,266.240037647833,0,0,0,0,1,0
2014-05-09,275.258837409267,0,0,0,0,1,0
2014-05-10,335.938747106641,0,0,0,0,1,0
2014-05-11,361.969960059764,0,0,0,0,1,0
2014-05-12,228.702480093214,0,0,0,0,1,0
2014-05-13,284.656364394564,0,0,0,0,1,0
2014-05-14,264.50249229848,0,0,0,0,1,0
2014-05-15,264.770092066181,0,0,0,0,1,0
2014-05-16,373.755034015357,0,0,0,0,1,0
2014-05-17,423.072504158874,0,0,0,0,1,0
2014-05-18,381.742838590355,0,0,0,0,1,0
2014-05-19,229.433619956226,0,0,0,0,1,0
2014-05-20,263.727611478052,0,0,0,0,1,0
2014-05-21,227.256778174006,0,0,0,0,1,0
2014-05-22,222.80717555258,0,0,0,0,1,0
2014-05-23,284.81760171622,0,0,0,0,1,0
2014-05-24,320.532138289062,0,0,0,0,1,0
2014-05-25,288.498669954929,0,0,0,0,1,0
2014-05-26,234.830421163947,0,0,0,0,1,0
2014-05-27,280.087441868984,0,0,0,0,1,0
2014-05-28,317.665635686158,0,0,0,0,1,0
2014-05-29,429.25644892951,0,0,0,0,1,0
2014-05-30,388.318379103362,0,0,0,0,1,0
2014-05-31,382.044405388045,0,0,0,0,1,0
2014-06-01,276.89033677768,0,0,0,0,1,0
2014-06-02,292.066998952139,0,0,0,0,1,0
2014-06-03,245.212148404522,0,0,0,0,1,0
2014-06-04,268.264130359081,0,0,0,0,1,0
2014-06-05,309.653125934012,0,0,0,0,1,0
2014-06-06,281.228067681119,0,0,0,0,1,0
2014-06-07,442.520092981899,0,0,0,0,1,0
2014-06-08,386.974806899709,0,0,0,0,1,0
2014-06-09,438.305240388751,0,0,0,0,1,0
2014-06-10,255.648794014527,0,0,0,0,1,0
2014-06-11,294.969897021174,0,0,0,0,1,0
2014-06-12,282.892238886454,0,0,0,0,1,0
2014-06-13,340.63697845764,0,0,0,0,1,0
2014-06-14,298.452306538051,0,0,0,0,1,0
2014-06-15,351.284208007361,0,0,0,0,1,0
2014-06-16,265.423252443088,0,0,0,0,1,0
2014-06-17,262.931978223786,0,0,0,0,1,0
2014-06-18,370.557182073761,0,0,0,0,1,0
2014-06-19,360.857109541687,0,0,0,0,1,0
2014-06-20,390.42111753906,0,0,0,0,1,0
2014-06-21,398.075088856397,0,0,0,0,1,0
2014-06-22,399.756375802425,0,0,0,0,1,0
2014-06-23,331.768630064753,0,0,0,0,1,0
2014-06-24,293.582453806941,0,0,0,0,1,0
2014-06-25,359.294724220182,0,0,0,0,1,0
2014-06-26,379.567358758783,0,0,0,0,1,0
2014-06-27,371.32461993901,0,0,0,0,1,0
2014-06-28,498.133552158124,0,0,0,0,1,0
2014-06-29,316.483478198112,0,0,0,0,1,0
2014-06-30,265.398277170529,0,0,0,0,1,0
2014-07-01,316.146546755302,0,0,0,0,1,0
2014-07-02,276.124132291078,0,0,0,0,1,0
2014-07-03,312.120996437591,0,0,0,0,1,0
2014-07-04,237.179690906075,0,0,0,0,1,0
2014-07-05,266.318604850659,0,0,0,0,1,0
2014-07-06,328.547948636354,0,0,0,0,1,0
2014-07-07,250.701100019096,0,0,0,0,1,0
2014-07-08,279.718738861263,0,0,0,0,1,0
2014-07-09,307.646493692214,0,0,0,0,1,0
2014-07-10,277.400541216063,0,0,0,0,1,0
2014-07-11,274.779696075603,0,0,0,0,1,0
2014-07-12,325.712408475341,0,0,0,0,1,0
2014-07-13,354.517887131991,0,0,0,0,1,0
2014-07-14,271.315673214406,0,0,0,0,1,0
2014-07-15,314.481770581967,0,0,0,0,1,0
2014-07-16,323.632670176317,0,0,0,0,1,0
2014-07-17,290.371931596416,0,0,0,0,1,0
2014-07-18,279.606579712619,0,0,0,0,1,0
2014-07-19,305.406505596481,0,0,0,0,1,0
2014-07-20,365.530435169498,0,0,0,0,1,0
2014-07-21,384.722754951842,0,0,0,0,1,0
2014-07-22,288.485320151671,0,0,0,0,1,0
2014-07-23,299.975419228409,0,0,0,0,1,0
2014-07-24,285.813397183365,0,0,0,0,1,0
2014-07-25,310.380470201733,0,0,0,0,1,0
2014-07-26,318.191645962586,0,0,0,0,1,0
2014-07-27,360.072361763218,0,0,0,0,1,0
2014-07-28,309.221736704548,0,0,0,0,1,0
2014-07-29,324.42755442785,0,0,0,0,1,0
2014-07-30,315.984826379323,0,0,0,0,1,0
2014-07-31,342.682103904377,0,0,0,0,1,0
2014-08-01,338.081748886164,0,0,0,0,1,0
2014-08-02,366.861495444026,0,0,0,0,1,0
2014-08-03,290.009691273793,0,0,0,0,1,0
2014-08-04,316.777899859372,0,0,0,0,1,0
2014-08-05,309.373113154504,0,0,0,0,1,0
2014-08-06,319.569141755667,0,0,0,0,1,0
2014-08-07,368.694685994019,0,0,0,0,1,0
2014-08-08,381.207188610429,0,0,0,0,1,0
2014-08-09,445.026634851619,0,0,0,0,1,0
2014-08-10,381.081855640357,0,0,0,0,1,0
2014-08-11,330.315799401244,0,0,0,0,1,0
2014-08-12,334.42905626527,0,0,0,0,1,0
2014-08-13,410.801127074541,0,0,0,0,1,0
2014-08-14,355.666119942456,0,0,0,0,1,0
2014-08-15,387.526085659007,0,0,0,0,1,0
2014-08-16,434.075054526158,0,0,0,0,1,0
2014-08-18,556.679926797148,0,0,0,0,1,0
2014-08-19,346.554678770709,0,0,0,0,1,0
2014-08-20,357.682821176506,0,0,0,0,1,0
2014-08-21,344.591031316145,0,0,0,0,1,0
2014-08-22,379.972535118436,0,0,0,0,1,0
2014-08-23,417.463006841929,0,0,0,0,1,0
2014-08-24,458.285490286472,0,0,0,0,1,0
2014-08-25,261.569599386496,0,0,0,0,1,0
2014-08-26,297.826898355689,0,0,0,0,1,0
2014-08-27,357.732101208972,0,0,0,0,1,0
2014-08-28,279.80996962599,0,0,0,0,1,0
2014-08-29,287.276593971779,0,0,0,0,1,0
2014-08-30,308.207385097927,0,0,0,0,1,0
2014-08-31,399.571169014924,0,0,0,0,1,0
2014-09-01,295.524396420605,0,0,0,0,1,0
2014-09-02,288.614038229533,0,0,0,0,1,0
2014-09-03,318.657254851078,0,0,0,0,1,0
2014-09-04,375.152423879348,0,0,0,0,1,0
2014-09-05,414.188447957927,0,0,0,0,1,0
2014-09-06,379.478163301917,0,0,0,0,1,0
2014-09-07,305.32143010071,0,0,0,0,1,0
2014-09-08,235.073802916373,0,0,0,0,1,0
2014-09-09,293.590296834253,0,0,0,0,1,0
2014-09-10,300.968840698784,0,0,0,0,1,0
2014-09-11,279.576229303086,0,0,0,0,1,0
2014-09-12,308.339123895824,0,0,0,0,1,0
2014-09-13,368.08036123658,0,0,0,0,1,0
2014-09-14,308.18471248164,0,0,0,0,1,0
2014-09-15,246.361952258277,0,0,0,0,1,0
2014-09-16,260.556443386613,0,0,0,0,1,0
2014-09-17,328.670868886296,0,0,0,0,1,0
2014-09-18,310.703033895321,0,0,0,0,1,0
2014-09-19,332.883133774602,0,0,0,0,1,0
2014-09-20,373.742122406735,0,0,0,0,1,0
2014-09-21,402.989935831425,0,0,0,0,1,0
2014-09-22,270.105696755365,0,0,0,0,1,0
2014-09-23,276.659712997343,0,0,0,0,1,0
2014-09-24,271.173455994606,0,0,0,0,1,0
2014-09-25,298.012563106301,0,0,0,0,1,0
2014-09-26,350.315063045348,0,0,0,0,1,0
2014-09-27,291.624712216349,0,0,0,0,1,0
2014-09-28,259.829447609604,0,0,0,0,1,0
2014-09-29,299.916302228623,0,0,0,0,1,0
2014-09-30,297.20876579818,0,0,0,0,1,0
2014-10-01,290.758945021528,0,0,0,0,1,0
2014-10-02,330.469152570208,0,0,0,0,1,0
2014-10-03,392.78227452548,0,0,0,0,1,0
2014-10-04,415.416761967546,0,0,0,0,1,0
2014-10-05,278.213851451937,0,0,0,0,1,0
2014-10-06,292.144384912168,0,0,0,0,1,0
2014-10-07,286.042301895173,0,0,0,0,1,0
2014-10-08,297.885541145047,0,0,0,0,1,0
2014-10-09,308.549141791089,0,0,0,0,1,0
2014-10-10,350.091305190491,0,0,0,0,1,0
2014-10-11,413.469929038277,0,0,0,0,1,0
2014-10-12,347.908417458128,0,0,0,0,1,0
2014-10-13,290.088719702625,0,0,0,0,1,0
2014-10-14,311.629970945777,0,0,0,0,1,0
2014-10-15,316.987211749477,0,0,0,0,1,0
2014-10-16,267.647733878274,0,0,0,0,1,0
2014-10-17,297.577155669568,0,0,0,0,1,0
2014-10-18,332.713956919627,0,0,0,0,1,0
2014-10-19,322.71968105362,0,0,0,0,1,0
2014-10-20,297.640509637545,0,0,0,0,1,0
2014-10-21,291.70454422956,0,0,0,0,1,0
2014-10-22,285.171826857881,0,0,0,0,1,0
2014-10-23,283.177784823415,0,0,0,0,1,0
2014-10-24,318.982030891719,0,0,0,0,1,0
2014-10-25,307.448143380371,0,0,0,0,1,0
2014-10-26,370.536705154412,0,0,0,0,1,0
2014-10-27,310.262575184375,0,0,0,0,1,0
2014-10-28,307.173402745835,0,0,0,0,1,0
2014-10-29,300.108640695685,0,0,0,0,1,0
2014-10-30,312.493530897156,0,0,0,0,1,0
2014-10-31,303.662931280765,0,0,0,0,1,0
2014-11-01,355.95764486704,0,0,0,0,1,0
2014-11-02,304.404961254638,0,0,0,0,1,0
2014-11-03,318.359097251893,0,0,0,0,1,0
2014-11-04,311.112916993953,0,0,0,0,1,0
2014-11-05,293.386428880751,0,0,0,0,1,0
2014-11-06,302.471760829603,0,0,0,0,1,0
2014-11-07,331.374093763533,0,0,0,0,1,0
2014-11-08,300.671884481524,0,0,0,0,1,0
2014-11-09,376.124018092964,0,0,0,0,1,0
2014-11-10,260.94958385302,0,0,0,0,1,0
2014-11-11,274.567367361137,0,0,0,0,1,0
2014-11-12,271.038875100822,0,0,0,0,1,0
2014-11-13,300.536047097898,0,0,0,0,1,0
2014-11-14,270.170738666878,0,0,0,0,1,0
2014-11-15,272.111564708918,0,0,0,0,1,0
2014-11-16,302.56395917644,0,0,0,0,1,0
2014-11-17,291.791673557402,0,0,0,0,1,0
2014-11-18,217.233982595645,0,0,0,0,1,0
2014-11-19,218.316894752112,0,0,0,0,1,0
2014-11-20,247.239241255711,0,0,0,0,1,0
2014-11-21,274.884916134966,0,0,0,0,1,0
2014-11-22,268.133001971901,0,0,0,0,1,0
2014-11-23,339.335191808283,0,0,0,0,1,0
2014-11-24,253.979105531988,0,0,0,0,1,0
2014-11-25,247.035921813103,0,0,0,0,1,0
2014-11-26,262.253249103266,0,0,0,0,1,0
2014-11-27,240.231661734869,0,0,0,0,1,0
2014-11-28,247.752074639689,0,0,0,0,1,0
2014-11-29,302.043216833243,0,0,0,0,1,0
2014-11-30,363.220371450019,0,0,0,0,1,0
2014-12-01,256.608163788753,0,0,0,0,1,0
2014-12-02,265.933688534948,0,0,0,0,1,0
2014-12-03,246.937134202885,0,0,0,0,1,0
2014-12-04,251.03575101957,0,0,0,0,1,0
2014-12-05,249.466067004435,0,0,0,0,1,0
2014-12-06,291.61851167121,0,0,0,0,1,0
2014-12-07,276.651944705429,0,0,0,0,1,0
2014-12-08,235.384838232977,0,0,0,0,1,0
2014-12-09,272.828962614376,0,0,0,0,1,0
2014-12-10,269.416456604745,0,0,0,0,1,0
2014-12-11,232.671537573173,0,0,0,0,1,0
2014-12-12,173.922125269844,0,0,0,0,1,0
2014-12-13,318.659955256217,0,0,0,0,1,0
2014-12-14,310.473797597408,0,0,0,0,1,0
2014-12-15,221.061393791211,0,0,0,0,1,0
2014-12-16,289.654771100684,0,0,0,0,1,0
2014-12-17,278.732408832816,0,0,0,0,1,0
2014-12-18,271.097103833216,0,0,0,0,1,0
2014-12-19,242.849725209084,0,0,0,0,1,0
2014-12-20,178.07254058997,0,0,0,0,1,0
2014-12-21,253.045516822484,0,0,0,0,1,0
2014-12-22,230.826153750681,0,0,0,0,1,0
2014-12-23,224.558853830953,0,0,0,0,1,0
2014-12-24,268.806966002035,0,0,0,0,1,0
2014-12-27,286.92402318367,0,0,0,0,1,0
2014-12-28,226.105265011128,0,0,0,0,1,0
2014-12-29,303.672763265607,0,0,0,0,1,0
2014-12-30,430.336976841889,0,0,0,0,1,0
2014-12-31,1879.46183076734,0,0,0,0,1,0
2015-01-02,300.829805798494,0,0,0,0,1,0
2015-01-03,277.833431786885,0,0,0,0,1,0
2015-01-04,337.565571891077,0,0,0,0,1,0
2015-01-05,270.173731918039,0,0,0,0,1,0
2015-01-06,265.854860102674,0,0,0,0,1,0
2015-01-07,263.03524552906,0,0,0,0,1,0
2015-01-08,230.866849428077,0,0,0,0,1,0
2015-01-09,240.167564518219,0,0,0,0,1,0
2015-01-10,304.334671385998,0,0,0,0,1,0
2015-01-11,314.28252636958,0,0,0,0,1,0
2015-01-12,183.019346130805,0,0,0,0,1,0
2015-01-13,248.091361140205,0,0,0,0,1,0
2015-01-14,235.49178387272,0,0,0,0,1,0
2015-01-15,255.715603348889,0,0,0,0,1,0
2015-01-16,294.576404705863,0,0,0,0,1,0
2015-01-17,382.824611402643,0,0,0,0,1,0
2015-01-18,325.12197864382,0,0,0,0,1,0
2015-01-19,243.750686660054,0,0,0,0,1,0
2015-01-20,309.385357960923,0,0,0,0,1,0
2015-01-21,271.986313846711,0,0,0,0,1,0
2015-01-22,299.101267021608,0,0,0,0,1,0
2015-01-23,275.460914012407,0,0,0,0,1,0
2015-01-24,376.785950449622,0,0,0,0,1,0
2015-01-25,432.111683660143,0,0,0,0,1,0
2015-01-26,214.316488368471,0,0,0,0,1,0
2015-01-27,259.895021701426,0,0,0,0,1,0
2015-01-28,290.420362377553,0,0,0,0,1,0
2015-01-29,298.873227773722,0,0,0,0,1,0
2015-01-30,301.211380864112,0,0,0,0,1,0
2015-01-31,442.294446547651,0,0,0,0,1,0
2015-02-01,388.585353237256,0,0,0,0,1,0
2015-02-02,317.407641410708,0,0,0,0,1,0
2015-02-03,289.847839834235,0,0,0,0,1,0
2015-02-04,294.315633387072,0,0,0,0,1,0
2015-02-05,297.882645346675,0,0,0,0,1,0
2015-02-06,385.500566451671,0,0,0,0,1,0
2015-02-07,349.157579410765,0,0,0,0,1,0
2015-02-08,470.166189255824,0,0,0,0,1,0
2015-02-09,258.736139221055,0,0,0,0,1,0
2015-02-10,259.000724136407,0,0,0,0,1,0
2015-02-11,275.502444506022,0,0,0,0,1,0
2015-02-12,259.722071852511,0,0,0,0,1,0
2015-02-13,315.198418349884,0,0,0,0,1,0
2015-02-14,394.074973494992,0,0,0,0,1,0
2015-02-15,360.747312180387,0,0,0,0,1,0
2015-02-16,285.836214390694,0,0,0,0,1,0
2015-02-17,305.542955060461,0,0,0,0,1,0
2015-02-18,276.652206222818,0,0,0,0,1,0
2015-02-19,321.730863755787,0,0,0,0,1,0
2015-02-20,265.719910475798,0,0,0,0,1,0
2015-02-21,276.812334391166,0,0,0,0,1,0
2015-02-22,465.661982102677,0,0,0,0,1,0
2015-02-23,209.048085196786,0,0,0,0,1,0
2015-02-24,235.546367715921,0,0,0,0,1,0
2015-02-25,248.748539126529,0,0,0,0,1,0
2015-02-26,203.846174479151,0,0,0,0,1,0
2015-02-27,212.664119358187,0,0,0,0,1,0
2015-02-28,298.020877734513,0,0,0,0,1,0
2015-03-01,288.61976876178,0,0,0,0,1,0
2015-03-02,186.087523297592,0,0,0,0,1,0
2015-03-03,233.360645977411,0,0,0,0,1,0
2015-03-04,227.526630558065,0,0,0,0,1,0
2015-03-05,205.059139995828,0,0,0,0,1,0
2015-03-06,238.613238236779,0,0,0,0,1,0
2015-03-07,262.806831079145,0,0,0,0,1,0
2015-03-08,341.796143879394,0,0,0,0,1,0
2015-03-09,261.326829122549,0,0,0,0,1,0
2015-03-10,232.538394821195,0,0,0,0,1,0
2015-03-11,223.970103711564,0,0,0,0,1,0
