Datum,Umsatz,Warengruppe,Brot,Broetchen,Croissant,Konditorei,Kuchen,Saisonbrot,national_holiday,christmas_market,KielerWoche,Schifffahrt,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,bewoelkt_bins_bewoelkt_0wenig_0_2,bewoelkt_bins_bewoelkt_1mäßig_3_5,bewoelkt_bins_bewoelkt_2stark_6_8,Monat,temp_bins_sehr_kalt,temp_bins_kalt,temp_bins_mild,temp_bins_warm,temp_bins_heiß,wind_bins_Brise,wind_bins_Wind,wind_bins_Sturm,Wettercode_cat,Wettercode_cat_condensed,Wettercode_0_keine_aussage,Wettercode_1_keine_beeintraechtigung,Wettercode_2_leichter_niederschlag,Wettercode_3_starker_niederschlag,Wettercode_4_gewitter,Wochentag_Mo,Wochentag_Di,Wochentag_Mi,Wochentag_Do,Wochentag_Fr,Wochentag_Sa,Wochentag_So
2017-11-03,222.547233588861,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,9.4375,7.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-03,222.547233588861,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,9.4375,7.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-03,222.547233588861,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,9.4375,7.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-03,222.547233588861,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,9.4375,7.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-03,37.8268031111705,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,9.4375,7.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-03,37.8268031111705,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,9.4375,7.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-03,37.8268031111705,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,9.4375,7.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-03,37.8268031111705,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,9.4375,7.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-03,37.8268031111705,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,9.4375,7.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-03,37.8268031111705,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,9.4375,7.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-04,133.795153821829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,133.795153821829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,133.795153821829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,133.795153821829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,133.795153821829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,133.795153821829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,400.040015894834,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,400.040015894834,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,400.040015894834,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,400.040015894834,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,400.040015894834,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,400.040015894834,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,133.306013237031,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,133.306013237031,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,133.306013237031,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,133.306013237031,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,133.306013237031,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,133.306013237031,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,109.222501265096,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,109.222501265096,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,109.222501265096,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,109.222501265096,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,109.222501265096,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,109.222501265096,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,238.74868723471,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,238.74868723471,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,238.74868723471,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,238.74868723471,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,238.74868723471,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,238.74868723471,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,36.8568923709382,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,36.8568923709382,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,36.8568923709382,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,36.8568923709382,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,36.8568923709382,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-04,36.8568923709382,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,10.2625,5.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-05,79.0166720053485,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,79.0166720053485,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,79.0166720053485,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,79.0166720053485,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,79.0166720053485,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,79.0166720053485,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,452.165131137755,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,452.165131137755,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,452.165131137755,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,452.165131137755,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,452.165131137755,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,452.165131137755,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,186.212899596096,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,186.212899596096,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,186.212899596096,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,186.212899596096,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,186.212899596096,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,186.212899596096,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,124.299324033764,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,124.299324033764,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,124.299324033764,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,124.299324033764,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,124.299324033764,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,124.299324033764,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,9.8,8.0,0.0,,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
